House,Time,TV,Agg,hour,half_hour,quarter_hour,hour_float,TV_min,TV_max,max_consumption,half_consumption_power,on_threshold,on,Agg_diff,switched_on_tv
2,1423.0,0.81,7.6480000000000015,23,47,94,23.716666666666665,0.5660000000000001,136.806,136.24,68.12,68.686,0,-0.14199999999999857,0
2,1424.0,1.182,8.369,23,47,94,23.733333333333334,0.5660000000000001,136.806,136.24,68.12,68.686,0,0.7209999999999983,0
2,1425.0,1.3459999999999999,7.941000000000002,23,47,95,23.75,0.5660000000000001,136.806,136.24,68.12,68.686,0,-0.42799999999999816,0
2,1426.0,1.41,7.314,23,47,95,23.766666666666666,0.5660000000000001,136.806,136.24,68.12,68.686,0,-0.6270000000000016,0
2,1427.0,1.328,3.28,23,47,95,23.783333333333335,0.5660000000000001,136.806,136.24,68.12,68.686,0,-4.034000000000001,0
2,1428.0,1.661,2.7489999999999997,23,47,95,23.8,0.5660000000000001,136.806,136.24,68.12,68.686,0,-0.5310000000000001,0
2,1429.0,1.1,2.92,23,47,95,23.816666666666666,0.5660000000000001,136.806,136.24,68.12,68.686,0,0.17100000000000026,0
2,1430.0,1.454,2.983,23,47,95,23.833333333333332,0.5660000000000001,136.806,136.24,68.12,68.686,0,0.06300000000000017,0
2,1431.0,1.395,3.41,23,47,95,23.85,0.5660000000000001,136.806,136.24,68.12,68.686,0,0.42700000000000005,0
2,1432.0,1.4409999999999998,3.3680000000000003,23,47,95,23.866666666666667,0.5660000000000001,136.806,136.24,68.12,68.686,0,-0.041999999999999815,0
2,1433.0,1.642,3.0570000000000004,23,47,95,23.883333333333333,0.5660000000000001,136.806,136.24,68.12,68.686,0,-0.31099999999999994,0
2,1434.0,1.696,4.059,23,47,95,23.9,0.5660000000000001,136.806,136.24,68.12,68.686,0,1.0019999999999998,0
2,1435.0,1.555,105.633,23,47,95,23.916666666666668,0.5660000000000001,136.806,136.24,68.12,68.686,0,101.574,1
2,1436.0,1.15,102.458,23,47,95,23.933333333333334,0.5660000000000001,136.806,136.24,68.12,68.686,0,-3.174999999999997,0
2,1437.0,1.6869999999999998,100.829,23,47,95,23.95,0.5660000000000001,136.806,136.24,68.12,68.686,0,-1.6290000000000049,0
2,1438.0,1.685,99.213,23,47,95,23.966666666666665,0.5660000000000001,136.806,136.24,68.12,68.686,0,-1.6159999999999997,0
2,1439.0,1.145,98.912,23,47,95,23.983333333333334,0.5660000000000001,136.806,136.24,68.12,68.686,0,-0.3009999999999877,0
3,0.0,1.489,66.354,0,0,0,0.0,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,,0
3,1.0,0.769,65.32800000000002,0,0,0,0.016666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.025999999999982,0
3,2.0,0.8230000000000001,65.447,0,0,0,0.03333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.11899999999998556,0
3,3.0,1.249,4.9910000000000005,0,0,0,0.05,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-60.456,-1
3,4.0,0.743,5.162999999999999,0,0,0,0.06666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.17199999999999882,0
3,5.0,1.24,4.823,0,0,0,0.08333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.33999999999999897,0
3,6.0,21.552,24.731,0,0,0,0.1,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,19.908,0
3,7.0,21.895,25.497,0,0,0,0.11666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.7659999999999982,0
3,8.0,21.435,23.985,0,0,0,0.13333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.5120000000000005,0
3,9.0,0.809,3.949,0,0,0,0.15,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-20.036,0
3,10.0,1.143,3.49,0,0,0,0.16666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.45899999999999963,0
3,11.0,0.8490000000000001,3.6439999999999997,0,0,0,0.18333333333333332,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.15399999999999947,0
3,12.0,0.7390000000000001,3.1510000000000002,0,0,0,0.2,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.49299999999999944,0
3,13.0,1.672,10.079,0,0,0,0.21666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,6.928000000000001,0
3,14.0,0.9840000000000001,33.628,0,0,0,0.23333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,23.549,0
3,15.0,0.805,32.036,0,0,1,0.25,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.5919999999999987,0
3,16.0,0.968,33.74799999999999,0,0,1,0.26666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.711999999999989,0
3,17.0,1.749,30.886,0,0,1,0.2833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-2.861999999999991,0
3,18.0,1.179,32.834,0,0,1,0.3,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.948000000000004,0
3,19.0,1.115,32.045,0,0,1,0.31666666666666665,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.7890000000000015,0
3,20.0,1.2429999999999999,30.619,0,0,1,0.3333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.426000000000002,0
3,21.0,1.173,33.779,0,0,1,0.35,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,3.1600000000000037,0
3,22.0,0.76,31.794000000000004,0,0,1,0.36666666666666664,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.9849999999999994,0
3,23.0,21.923,54.04900000000001,0,0,1,0.38333333333333336,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,22.255000000000003,0
3,24.0,0.762,34.474000000000004,0,0,1,0.4,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-19.575000000000003,0
3,25.0,1.354,30.368000000000002,0,0,1,0.4166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-4.106000000000002,0
3,26.0,19.422,48.282,0,0,1,0.43333333333333335,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,17.913999999999994,0
3,27.0,0.877,30.268000000000004,0,0,1,0.45,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-18.013999999999992,0
3,28.0,1.702,32.101000000000006,0,0,1,0.4666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.833000000000002,0
3,29.0,1.019,33.521,0,0,1,0.48333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.4199999999999946,0
3,30.0,1.151,30.222,0,1,2,0.5,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-3.2989999999999995,0
3,31.0,1.301,30.526999999999997,0,1,2,0.5166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.30499999999999616,0
3,32.0,21.671,54.518,0,1,2,0.5333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,23.991000000000003,0
3,33.0,2.209,35.801,0,1,2,0.55,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-18.717,0
3,34.0,1.7,31.062999999999995,0,1,2,0.5666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-4.738000000000007,0
3,35.0,0.8340000000000001,32.678999999999995,0,1,2,0.5833333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.6159999999999997,0
3,36.0,22.011,51.953,0,1,2,0.6,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,19.274000000000008,0
3,37.0,1.1079999999999999,30.555999999999997,0,1,2,0.6166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-21.397000000000006,0
3,38.0,0.767,30.57,0,1,2,0.6333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.014000000000002899,0
3,39.0,1.2819999999999998,32.956,0,1,2,0.65,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,2.386000000000003,0
3,40.0,0.8109999999999999,31.012000000000004,0,1,2,0.6666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.943999999999999,0
3,41.0,1.169,31.85,0,1,2,0.6833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.8379999999999974,0
3,42.0,1.52,31.180999999999997,0,1,2,0.7,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.669000000000004,0
3,43.0,0.8009999999999999,30.73,0,1,2,0.7166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.45099999999999696,0
3,44.0,0.8150000000000001,29.85,0,1,2,0.7333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.879999999999999,0
3,45.0,1.716,35.067,0,1,3,0.75,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,5.216999999999999,0
3,46.0,21.805,53.125,0,1,3,0.7666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,18.058,0
3,47.0,0.99,31.695,0,1,3,0.7833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-21.43,0
3,48.0,0.912,3.285,0,1,3,0.8,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-28.41,0
3,49.0,1.661,3.992,0,1,3,0.8166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.7069999999999999,0
3,50.0,0.7759999999999999,2.9,0,1,3,0.8333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.092,0
3,51.0,0.63,2.7500000000000004,0,1,3,0.85,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.14999999999999947,0
3,52.0,1.345,4.259,0,1,3,0.8666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.509,0
3,53.0,22.581,25.07,0,1,3,0.8833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,20.811,0
3,54.0,0.914,3.4810000000000003,0,1,3,0.9,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-21.589,0
3,55.0,1.368,4.281000000000001,0,1,3,0.9166666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.8000000000000003,0
3,56.0,0.632,2.898000000000001,0,1,3,0.9333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.3829999999999996,0
3,57.0,21.055,23.377,0,1,3,0.95,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,20.479,0
3,58.0,1.393,3.625,0,1,3,0.9666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-19.752,0
3,59.0,1.4480000000000002,4.513999999999999,0,1,3,0.9833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.8889999999999993,0
3,60.0,0.9990000000000001,3.5610000000000004,1,2,4,1.0,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.952999999999999,0
3,61.0,21.281,23.453000000000003,1,2,4,1.0166666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,19.892000000000003,0
3,62.0,1.975,5.019,1,2,4,1.0333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-18.434000000000005,0
3,63.0,21.875,84.101,1,2,4,1.05,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,79.082,1
3,64.0,0.972,59.785,1,2,4,1.0666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-24.316000000000003,0
3,65.0,1.274,62.205,1,2,4,1.0833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,2.4200000000000017,0
3,66.0,0.882,62.978,1,2,4,1.1,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.7730000000000032,0
3,67.0,0.9890000000000001,64.598,1,2,4,1.1166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.6199999999999974,0
3,68.0,1.517,65.268,1,2,4,1.1333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.6700000000000017,0
3,69.0,1.0490000000000002,65.42099999999999,1,2,4,1.15,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.1529999999999916,0
3,70.0,0.8190000000000001,65.32200000000002,1,2,4,1.1666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.09899999999997533,0
3,71.0,1.764,67.04199999999999,1,2,4,1.1833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.7199999999999704,0
3,72.0,19.605,84.45,1,2,4,1.2,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,17.408000000000015,0
3,73.0,1.479,66.18799999999999,1,2,4,1.2166666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-18.262000000000015,0
3,74.0,1.551,66.15599999999999,1,2,4,1.2333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.031999999999996476,0
3,75.0,1.123,4.535,1,2,5,1.25,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-61.620999999999995,-1
3,76.0,0.882,4.159000000000002,1,2,5,1.2666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.37599999999999856,0
3,77.0,0.727,4.1000000000000005,1,2,5,1.2833333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.05900000000000105,0
3,78.0,1.5019999999999998,5.4350000000000005,1,2,5,1.3,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.335,0
3,79.0,0.932,5.2010000000000005,1,2,5,1.3166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.23399999999999999,0
3,80.0,1.464,4.2810000000000015,1,2,5,1.3333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.919999999999999,0
3,81.0,21.635,24.747000000000003,1,2,5,1.35,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,20.466,0
3,82.0,1.599,4.098,1,2,5,1.3666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-20.649000000000004,0
3,83.0,21.87,23.965,1,2,5,1.3833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,19.867,0
3,84.0,1.281,3.623,1,2,5,1.4,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-20.342,0
3,85.0,1.025,3.826,1,2,5,1.4166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.20299999999999985,0
3,86.0,1.232,4.17,1,2,5,1.4333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.34399999999999986,0
3,87.0,1.3319999999999999,3.988,1,2,5,1.45,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.18199999999999994,0
3,88.0,1.239,2.7970000000000006,1,2,5,1.4666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.1909999999999994,0
3,89.0,11.350999999999999,13.550999999999998,1,2,5,1.4833333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,10.753999999999998,0
3,90.0,1.041,3.6239999999999997,1,3,6,1.5,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-9.927,0
3,91.0,0.424,3.207,1,3,6,1.5166666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.4169999999999998,0
3,92.0,1.935,4.5,1,3,6,1.5333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.2930000000000001,0
3,93.0,0.861,33.245,1,3,6,1.55,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,28.744999999999997,0
3,94.0,1.87,33.165,1,3,6,1.5666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.0799999999999983,0
3,95.0,0.996,30.728,1,3,6,1.5833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-2.4369999999999976,0
3,96.0,1.38,32.739000000000004,1,3,6,1.6,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,2.011000000000003,0
3,97.0,1.5719999999999998,34.49,1,3,6,1.6166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.7509999999999977,0
3,98.0,0.7010000000000001,33.221,1,3,6,1.6333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.2690000000000055,0
3,99.0,0.917,34.345,1,3,6,1.65,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.1240000000000023,0
3,100.0,0.998,33.316,1,3,6,1.6666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.0289999999999964,0
3,101.0,1.128,34.74700000000001,1,3,6,1.6833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.4310000000000045,0
3,102.0,0.721,33.080000000000005,1,3,6,1.7,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.6670000000000016,0
3,103.0,0.8420000000000001,30.886999999999997,1,3,6,1.7166666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-2.1930000000000085,0
3,104.0,0.997,31.962000000000003,1,3,6,1.7333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.0750000000000064,0
3,105.0,0.943,31.595,1,3,7,1.75,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.36700000000000443,0
3,106.0,0.914,31.425000000000004,1,3,7,1.7666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.1699999999999946,0
3,107.0,1.452,32.535000000000004,1,3,7,1.7833333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.1099999999999994,0
3,108.0,0.64,30.871,1,3,7,1.8,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.664000000000005,0
3,109.0,0.547,31.121,1,3,7,1.8166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.25,0
3,110.0,1.8030000000000002,34.229,1,3,7,1.8333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,3.1080000000000005,0
3,111.0,0.9079999999999999,31.630000000000006,1,3,7,1.85,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-2.598999999999993,0
3,112.0,1.3769999999999998,33.762,1,3,7,1.8666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,2.1319999999999943,0
3,113.0,22.684,55.66900000000001,1,3,7,1.8833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,21.90700000000001,0
3,114.0,1.214,31.436999999999998,1,3,7,1.9,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-24.232000000000014,0
3,115.0,1.002,31.364,1,3,7,1.9166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.07299999999999685,0
3,116.0,0.889,32.56,1,3,7,1.9333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.1960000000000015,0
3,117.0,0.9109999999999999,29.519,1,3,7,1.95,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-3.041000000000004,0
3,118.0,0.368,29.064,1,3,7,1.9666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.4549999999999983,0
3,119.0,0.5329999999999999,30.086,1,3,7,1.9833333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.0219999999999985,0
3,120.0,1.3330000000000002,33.456,2,4,8,2.0,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,3.3700000000000045,0
3,121.0,1.075,29.910999999999998,2,4,8,2.0166666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-3.5450000000000053,0
3,122.0,0.995,30.444000000000006,2,4,8,2.033333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.5330000000000084,0
3,123.0,0.6809999999999999,31.937000000000005,2,4,8,2.05,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.4929999999999986,0
3,124.0,0.722,29.186,2,4,8,2.066666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-2.7510000000000048,0
3,125.0,1.644,30.726999999999997,2,4,8,2.0833333333333335,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.5409999999999968,0
3,126.0,21.579,50.27400000000001,2,4,8,2.1,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,19.54700000000001,0
3,127.0,0.845,4.4510000000000005,2,4,8,2.1166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-45.82300000000001,0
3,128.0,1.105,3.867,2,4,8,2.1333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.5840000000000005,0
3,129.0,1.569,3.28,2,4,8,2.15,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.5870000000000002,0
3,130.0,1.0759999999999998,3.4410000000000003,2,4,8,2.1666666666666665,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.16100000000000048,0
3,131.0,1.002,4.226,2,4,8,2.183333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.7849999999999997,0
3,132.0,1.126,4.037,2,4,8,2.2,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.18900000000000006,0
3,133.0,21.35,23.912,2,4,8,2.216666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,19.875,0
3,134.0,1.6880000000000002,74.893,2,4,8,2.2333333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,50.981,0
3,135.0,21.57,79.96900000000002,2,4,9,2.25,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,5.076000000000022,0
3,136.0,1.138,60.446000000000005,2,4,9,2.2666666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-19.523000000000017,0
3,137.0,0.978,62.25100000000001,2,4,9,2.283333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,1.8050000000000068,0
3,138.0,11.35,74.192,2,4,9,2.3,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,11.940999999999981,0
3,139.0,21.796999999999997,86.167,2,4,9,2.316666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,11.975000000000009,0
3,140.0,1.02,65.32600000000001,2,4,9,2.3333333333333335,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-20.840999999999994,0
3,141.0,21.715999999999998,86.49600000000002,2,4,9,2.35,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,21.170000000000016,0
3,142.0,1.314,66.27499999999999,2,4,9,2.3666666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-20.221000000000032,0
3,143.0,22.176,87.016,2,4,9,2.3833333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,20.741000000000014,0
3,144.0,1.159,67.49300000000001,2,4,9,2.4,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-19.522999999999996,0
3,145.0,0.84,65.624,2,4,9,2.4166666666666665,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-1.869000000000014,0
3,146.0,1.953,5.513,2,4,9,2.433333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-60.111,-1
3,147.0,1.143,4.8969999999999985,2,4,9,2.45,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.6160000000000014,0
3,148.0,1.245,4.3950000000000005,2,4,9,2.466666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.501999999999998,0
3,149.0,1.077,4.638,2,4,9,2.4833333333333334,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.24299999999999944,0
3,150.0,0.966,4.471,2,5,10,2.5,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.16699999999999982,0
3,151.0,0.7809999999999999,3.5840000000000005,2,5,10,2.5166666666666666,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.8869999999999996,0
3,152.0,1.334,3.6780000000000013,2,5,10,2.533333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.09400000000000075,0
3,153.0,1.2229999999999999,4.018,2,5,10,2.55,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.3399999999999985,0
3,154.0,1.91,4.484,2,5,10,2.566666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.4660000000000002,0
3,155.0,1.009,4.019,2,5,10,2.5833333333333335,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.46499999999999986,0
3,156.0,0.957,3.2299999999999995,2,5,10,2.6,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.7890000000000006,0
3,157.0,1.189,3.108,2,5,10,2.6166666666666667,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,-0.12199999999999944,0
3,158.0,1.0,3.2900000000000005,2,5,10,2.6333333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.18200000000000038,0
3,159.0,0.905,3.344,2,5,10,2.65,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.05399999999999938,0
3,160.0,0.748,3.486,2,5,10,2.6666666666666665,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.14200000000000035,0
3,161.0,0.86,3.491,2,5,10,2.683333333333333,0.125,118.39200000000001,118.26700000000001,59.133500000000005,59.258500000000005,0,0.004999999999999893,0
